id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,action,action_type,action_detail,device_type,secs_elapsed,country_destination
19,0,38,1,0,0,0,1,1,0,4,0,35,5,10,3,31746,1
74,1,37,0,0,0,0,0,0,0,0,0,33,4,1,1,4500,4
19,0,37,0,0,0,5,0,0,0,1,0,34,7,10,3,33275,0
100,1,37,1,24,0,0,1,2,2,0,3,4,1,1,3,107067,0
74,0,38,1,0,0,2,4,1,0,1,0,5,0,10,8,29970,1
74,0,38,1,0,4,0,0,0,0,0,1,33,0,10,0,5269,0
19,0,37,0,0,0,2,0,2,0,0,0,4,3,6,2,3196,0
131,1,40,0,12,0,2,0,2,0,0,2,5,1,6,7,119734,0
75,1,37,0,0,0,1,0,2,0,0,3,4,3,6,2,106667,0
74,0,38,0,0,0,0,1,0,0,1,1,4,3,33,1,40388,0
74,0,37,0,0,0,1,1,0,2,1,3,5,4,19,3,5640,0
19,1,40,0,0,0,4,1,0,0,5,1,19,0,2,2,252449,0
101,1,38,0,0,0,4,1,1,0,0,1,34,4,14,3,184007,0
19,0,38,0,0,0,0,0,1,0,2,4,19,0,13,2,4559,0
18,3,38,1,0,0,4,0,2,0,1,2,56,3,10,7,3570,4
100,0,38,1,0,0,0,0,0,0,3,0,57,2,13,2,126936,1
130,1,38,0,0,0,3,0,1,0,1,0,5,5,6,6,32836,0
74,1,35,0,0,0,0,0,0,0,5,4,59,4,2,1,1255,0
19,1,37,0,0,0,7,1,1,0,0,0,5,0,2,3,3289,5
131,1,37,0,0,0,2,2,1,0,0,2,19,0,10,3,332806,1
19,0,38,0,0,0,1,0,1,0,1,2,5,0,10,3,3382,1
74,1,37,0,0,0,0,6,1,0,4,0,35,3,10,6,1120,0
19,3,39,1,24,0,0,0,0,0,3,0,5,3,10,6,2862,0
74,3,40,0,25,0,0,0,1,0,5,0,5,4,6,3,6039,1
101,1,38,0,0,0,0,0,0,0,1,2,18,2,2,3,4276,0
74,0,38,0,0,0,1,1,2,1,0,4,33,0,1,6,5246,0
100,1,38,0,0,0,0,0,1,0,1,2,35,1,2,3,3222,0
19,1,37,0,0,0,0,2,1,0,1,5,66,5,10,3,1595,0
19,3,39,1,0,1,2,0,1,2,4,0,5,3,20,1,102182,0
19,3,38,1,0,0,6,0,2,0,0,0,19,4,33,3,4271,1
74,0,37,0,0,0,0,2,0,0,1,6,5,0,10,4,36102,0
74,1,38,1,0,0,3,1,0,0,0,5,19,4,6,2,2828,0
75,1,37,1,0,0,1,0,0,0,1,4,35,4,6,3,103935,6
74,0,38,0,0,0,0,1,2,0,5,1,57,0,32,3,3635,4
100,1,37,1,0,0,0,0,1,0,4,5,34,6,10,2,1888,5
19,0,38,1,0,0,7,5,3,0,0,2,35,4,19,8,3042,0
100,0,36,0,0,0,1,0,0,0,3,0,5,0,34,2,1604,9
75,0,38,0,25,0,0,1,2,0,0,0,5,4,10,3,3317,6
100,0,37,0,0,0,1,0,0,0,0,0,34,3,14,3,592,0
19,0,37,0,0,0,4,0,3,0,5,0,5,0,2,3,1278,1
100,1,38,0,12,0,0,0,0,0,5,1,58,5,32,2,34210,1
131,0,39,1,0,1,4,1,0,2,1,3,19,4,7,2,116623,1
19,1,40,0,0,0,3,0,1,0,0,2,19,4,10,3,5549,1
100,1,37,1,25,0,7,0,0,0,1,0,6,0,6,2,28068,0
100,1,38,1,0,0,0,0,2,0,3,0,5,0,6,3,3623,0
100,0,38,1,0,4,0,0,2,0,0,4,64,1,10,6,35821,0
74,1,38,0,24,0,0,8,0,3,7,0,35,4,19,2,32241,0
100,1,39,1,0,0,5,2,2,2,2,4,34,3,6,2,6597,1
131,1,37,0,0,0,0,0,1,0,0,3,35,1,10,3,32983,0
131,1,38,1,24,0,2,0,0,0,4,2,5,1,13,2,5274,4
19,3,39,1,24,0,0,1,1,0,0,3,5,2,2,4,108280,6
19,0,39,0,0,4,0,6,0,0,3,1,5,1,6,6,42834,0
131,0,37,1,12,9,4,0,3,1,0,5,36,0,7,3,89046,0
19,3,39,1,0,0,0,0,0,0,0,2,34,4,32,3,43713,0
19,0,37,0,25,0,1,2,1,1,0,0,33,4,13,6,35338,7
101,3,36,1,24,0,0,0,2,0,0,1,5,4,6,3,882,1
74,1,39,0,0,0,0,0,1,2,0,0,18,1,10,6,44326,6
100,1,39,0,0,0,1,0,0,0,1,5,5,4,19,2,101050,0
19,0,36,0,0,4,0,1,1,0,0,0,35,3,2,3,2994,1
131,0,37,1,0,0,4,0,0,0,3,10,5,1,6,7,1573,1
74,0,39,0,25,0,0,0,2,0,0,0,34,1,14,3,42367,9
19,1,38,0,0,0,0,0,2,0,0,3,34,3,10,1,784567,2
130,1,37,1,0,0,0,0,0,0,2,6,35,4,2,6,373,1
100,1,37,0,0,0,0,0,0,0,0,6,5,0,6,0,2695,9
19,1,37,1,0,0,0,0,0,0,1,3,60,0,6,6,27710,0
19,0,38,0,0,0,1,0,0,1,0,5,5,4,6,0,37405,1
131,0,39,1,0,0,1,1,0,1,1,0,57,1,10,6,7180,3
131,0,40,0,12,0,3,0,1,2,1,5,34,0,2,3,5886,1
19,3,39,0,0,9,0,0,2,0,3,6,66,1,10,2,4876,0
19,1,39,0,24,0,0,1,0,0,1,0,34,0,10,3,3705,0
75,1,37,0,0,0,1,1,1,0,0,4,35,4,35,2,1252,0
74,1,37,1,0,0,1,0,1,0,0,0,35,0,7,2,2521,0
18,3,37,0,0,0,0,0,0,0,0,0,34,0,10,3,3476,1
18,3,38,0,0,0,0,0,3,3,5,5,5,0,32,2,5704,0
19,0,38,0,0,0,6,0,2,0,1,0,5,1,34,2,32671,0
19,1,37,0,0,0,4,1,1,0,1,6,57,0,10,4,4794,1
100,1,37,0,24,1,1,1,0,2,0,1,4,1,13,2,4296,0
18,3,38,0,24,0,0,2,1,0,1,0,35,1,10,3,3061,0
19,1,40,0,0,0,3,0,2,0,1,1,5,0,1,2,5918,0
101,1,38,1,0,0,0,4,2,0,3,2,34,4,6,3,2192,1
100,0,37,1,0,0,0,5,1,0,0,0,5,2,10,3,3543,6
18,3,37,0,0,0,2,0,1,1,6,0,5,5,6,3,769610,0
75,1,38,0,12,0,0,0,0,0,5,2,20,4,10,2,2412,0
131,0,37,1,0,0,4,0,0,1,3,0,57,0,10,0,3803,0
19,1,38,0,0,4,0,2,2,0,0,10,19,0,10,2,211982,0
19,1,38,0,24,0,0,1,2,1,5,3,34,4,6,3,3799,3
131,1,41,0,12,14,0,0,0,0,5,1,66,3,10,8,1146929,1
19,0,40,1,0,0,0,0,0,0,3,0,18,3,1,4,44685,1
101,0,38,0,0,0,0,1,0,0,1,5,5,0,1,2,39497,0
131,3,38,0,0,0,0,1,2,0,0,1,34,1,6,1,4107,5
19,1,37,1,0,0,7,1,3,3,3,2,60,3,10,1,781330,0
131,1,38,0,24,0,0,1,2,0,2,0,18,2,2,5,5044,1
19,1,38,1,0,0,0,1,0,0,0,2,19,3,10,2,4859,1
75,1,37,0,0,0,1,1,0,0,4,0,59,4,6,3,3092,0
131,0,37,0,0,0,0,0,2,0,0,1,35,0,34,6,32277,3
130,1,37,0,0,0,0,1,0,0,4,2,20,4,10,3,1268,1
19,0,37,0,0,0,1,0,0,0,0,2,4,2,2,2,908451,1
100,1,36,0,0,0,0,0,1,0,1,2,33,3,2,3,2607,1
131,3,37,0,0,0,0,5,1,0,0,2,5,4,19,4,2743,0
100,0,38,0,12,0,3,8,0,0,1,0,63,3,10,2,5554,0
131,1,37,0,0,0,4,1,0,2,3,3,34,4,6,4,3139,0
74,3,40,0,0,0,0,0,2,0,5,0,34,4,6,3,1071826,1
19,0,37,0,0,0,0,0,2,0,7,6,34,4,35,0,1803,6
100,1,39,0,0,0,1,1,0,0,0,5,5,2,6,2,2142,0
100,0,37,1,25,0,4,0,0,0,5,1,19,4,6,3,4625,0
100,0,38,0,0,0,4,0,0,0,0,10,68,4,6,6,3635,0
131,1,39,0,0,0,0,6,1,2,1,2,19,0,6,2,365880,0
19,3,42,1,24,0,0,8,0,0,1,2,34,6,33,1,5800,0
99,1,38,0,0,0,0,0,0,0,0,5,19,1,6,3,4510,1
19,0,37,0,24,1,3,2,3,0,1,1,36,4,2,4,25658,1
75,3,38,0,0,0,1,0,2,0,0,6,19,4,34,3,190399,0
101,1,38,0,0,0,0,0,2,3,0,0,67,1,6,4,789651,6
19,3,38,0,12,0,0,6,0,0,1,2,5,0,19,3,3339,2
19,1,39,0,0,0,3,0,0,1,0,0,5,3,6,2,3768,0
19,0,37,0,0,0,4,0,0,3,0,2,5,7,10,2,288,0
19,3,36,0,0,0,6,0,0,2,0,1,5,4,7,3,165352,0
73,0,38,0,0,0,0,0,1,0,1,0,33,2,19,3,4276,0
19,0,39,0,25,0,0,2,0,3,3,10,34,3,33,2,4577,0
75,0,38,0,0,0,0,0,0,0,4,3,36,4,10,4,2374,1
74,0,40,0,0,0,6,0,2,0,4,6,5,4,10,2,42382,0
131,3,39,0,0,0,0,0,1,0,0,6,5,3,6,3,5867,0
19,1,37,0,0,0,2,0,1,0,0,5,19,0,2,2,32354,0
100,0,39,0,0,0,0,0,1,0,5,4,34,0,10,3,5086,0
100,0,39,0,0,0,0,0,0,0,0,1,4,1,6,6,4552,1
74,0,36,1,24,0,0,0,2,0,0,1,5,4,10,2,1732,0
18,1,37,0,0,0,1,0,0,0,1,3,5,5,6,2,24601,0
131,3,39,0,24,2,0,2,1,0,5,1,65,1,10,3,115821,0
19,0,39,1,0,0,1,4,0,0,0,1,34,2,34,1,1615,7
101,0,37,1,0,0,2,2,0,0,1,1,6,0,10,3,178172,0
74,1,37,1,0,9,6,2,3,0,0,3,5,1,10,4,33132,0
19,0,37,0,0,0,0,0,1,2,1,4,58,1,19,3,1290,0
19,0,36,0,0,0,2,0,0,2,5,0,5,7,2,2,93637,0
74,3,37,0,0,0,2,2,0,0,5,2,5,4,10,3,1373,4
130,0,39,0,0,0,0,2,0,0,0,2,5,4,2,2,39170,0
100,1,41,0,0,0,0,1,0,0,1,4,5,4,19,3,7705,6
19,0,38,1,0,2,0,0,1,0,0,4,19,3,33,2,1151,0
73,0,38,0,25,0,6,0,0,0,0,4,35,3,6,3,3587,6
19,0,37,1,24,0,0,0,0,0,1,0,34,2,10,2,34734,1
100,1,38,0,0,0,0,0,2,0,0,3,5,0,10,3,3080,0
19,3,38,0,0,0,6,1,2,2,3,0,19,4,2,3,35061,0
100,0,39,1,0,0,4,0,1,3,4,0,63,1,10,2,4510,2
18,1,35,0,0,2,2,2,0,3,5,4,18,4,10,2,33205,0
19,1,37,0,0,0,7,5,1,0,0,2,35,5,10,2,26233,0
19,1,39,0,0,0,2,1,0,0,3,1,58,0,2,2,5247,0
19,1,36,1,0,0,0,0,0,0,4,5,34,4,2,6,2814,1
75,1,38,0,0,0,4,2,1,0,0,4,5,4,10,2,321408,6
130,0,38,0,0,0,1,0,0,3,0,0,56,0,19,6,5721,0
130,1,36,0,0,0,0,5,0,0,4,1,5,1,6,4,1535,0
74,0,38,0,0,0,0,2,1,0,0,1,4,0,10,2,3300,0
19,0,37,0,0,0,3,0,0,2,1,4,5,3,2,5,2194,1
74,1,37,1,0,0,1,0,0,0,3,0,19,1,2,3,26740,0
75,1,38,1,0,0,0,0,0,0,0,2,34,0,14,2,3268,0
19,0,36,1,12,0,4,1,0,0,0,3,5,4,32,2,2709,0
19,1,37,1,0,0,0,0,1,2,0,3,35,0,10,2,2568,1
131,0,40,0,24,4,0,8,1,0,3,0,5,4,6,4,5190,0
19,0,37,0,0,0,0,0,0,2,5,5,34,0,10,2,25604,0
18,1,38,0,0,0,0,0,2,0,4,3,35,4,33,3,4633,4
19,1,36,1,0,0,3,0,0,0,5,2,5,3,10,3,2312,0
19,1,38,0,24,0,4,0,0,0,0,1,35,0,34,2,3135,0
100,0,37,1,25,0,0,2,2,0,4,4,5,0,6,2,950725,0
74,1,38,0,0,0,0,0,2,0,0,5,68,3,2,2,155594,0
74,0,37,0,0,0,0,1,2,0,0,0,66,4,34,2,819920,1
74,3,36,0,0,0,3,0,0,3,4,0,5,1,10,3,1300,1
74,1,37,0,0,0,1,1,2,0,3,2,5,3,19,0,2141,0
19,3,37,0,12,0,0,0,0,0,3,4,19,0,2,2,1973,0
74,1,38,0,0,0,5,1,1,0,4,4,4,1,2,5,216893,0
130,1,36,0,0,0,0,0,0,0,2,0,5,3,10,3,86,0
19,1,36,1,0,0,0,1,0,1,0,5,5,4,2,7,2579,0
74,0,38,0,0,0,0,0,0,3,0,1,5,4,2,2,3313,9
19,3,37,0,12,0,2,1,2,0,0,1,5,1,6,4,2236,0
130,0,36,0,0,0,0,0,1,0,0,0,5,3,19,1,1754,0
19,3,39,0,0,0,0,1,2,0,4,3,33,0,10,2,3743,0
100,0,38,0,0,0,0,2,1,0,7,5,59,0,35,2,35099,6
19,1,37,0,0,0,0,0,0,0,1,6,5,2,2,3,31431,0
99,0,37,0,0,0,1,6,0,0,0,0,19,0,2,3,1489,1
19,1,36,0,0,4,1,2,1,0,1,4,66,4,19,2,111975,6
19,1,37,0,0,0,0,2,0,1,0,0,5,5,10,3,326394,1
130,3,38,0,24,0,4,1,3,0,0,5,67,3,6,6,33725,0
101,0,38,0,24,0,0,2,0,0,4,0,34,3,10,6,3736,9
18,1,39,0,0,0,2,0,1,0,1,1,5,4,6,1,113625,0
74,0,38,0,0,0,0,6,1,0,0,2,5,4,10,3,307422,0
18,1,38,0,0,2,2,1,0,0,2,3,56,0,6,2,4288,0
101,3,39,0,0,0,0,1,0,0,1,2,5,4,10,2,41161,0
19,0,36,1,24,0,0,0,0,0,0,0,6,4,10,3,80617,7
19,0,38,0,24,1,7,0,0,0,1,1,5,4,10,6,32866,5
100,0,37,0,0,0,6,0,0,0,2,0,34,4,2,5,108218,1
101,1,38,0,0,4,1,0,2,0,1,2,57,3,10,2,4880,0
19,3,38,0,0,0,2,0,2,0,5,2,19,4,2,4,1776,4
131,3,38,0,25,0,4,0,1,0,1,6,34,3,6,3,4854,3
19,3,36,1,0,0,0,6,0,2,4,4,68,0,10,6,20227,0
101,0,38,1,0,0,3,0,1,0,1,2,5,0,19,3,4354,6
19,1,39,0,0,0,0,1,2,0,0,10,19,1,1,1,39259,3
19,1,41,0,24,0,0,0,3,1,2,3,59,3,10,3,7017,0
100,1,38,0,0,1,3,0,0,0,2,0,34,3,10,4,3905,4
19,1,39,0,0,5,1,1,0,0,1,2,5,4,10,4,3912,0
74,3,38,0,0,0,0,4,3,0,3,5,34,5,19,2,2210,0
19,0,37,1,0,0,1,0,2,0,7,5,35,0,6,3,2492,0
19,1,36,1,12,0,7,2,1,0,1,10,19,4,19,0,1733,6
101,0,41,0,24,0,4,1,2,0,0,0,70,1,19,1,40034,0
19,0,38,1,0,0,1,6,0,0,0,1,57,0,6,8,191026,2
74,0,37,1,12,0,2,0,0,0,0,6,65,0,14,2,2447,0
74,1,37,0,24,0,4,0,2,0,1,2,33,0,19,6,2998,1
100,0,40,0,0,0,4,1,0,0,3,5,5,3,32,2,6018,4
101,3,37,0,0,0,0,0,0,0,1,3,4,4,10,2,4377,6
19,0,38,1,12,0,0,0,0,2,0,0,5,1,2,3,32903,0
130,0,37,0,0,0,2,0,0,2,2,4,33,2,2,3,3252,0
74,0,37,1,24,0,0,5,0,0,5,4,4,4,10,3,4215,1
19,0,38,0,0,0,2,0,3,0,5,1,5,4,2,6,4868,1
19,1,38,0,12,0,0,0,0,0,0,5,5,4,19,2,36365,0
74,0,38,0,24,0,2,0,0,0,0,3,34,4,2,3,3060,0
19,1,38,0,0,0,0,0,1,0,3,0,34,0,33,1,35648,0
131,1,39,1,12,0,4,2,1,0,7,3,5,3,19,6,4532,0
74,3,38,1,0,0,0,0,0,0,4,3,5,2,10,2,3768,0
130,0,37,0,0,0,1,0,0,2,1,6,19,4,10,2,1816,0
74,1,37,0,0,0,0,2,0,0,2,1,5,4,6,3,26626,0
19,0,37,0,0,0,0,0,1,0,1,5,34,2,10,1,881191,0
19,3,39,0,0,0,0,2,0,0,0,1,19,1,10,2,35902,0
131,1,37,0,0,0,0,0,1,0,0,3,35,3,7,3,264563,0
18,1,38,0,0,0,0,1,2,0,3,1,20,4,6,2,1800,0
100,1,37,0,0,4,0,0,2,2,0,0,18,1,6,6,3815,0
19,1,39,0,0,0,0,0,2,0,1,2,5,3,14,0,4362,1
19,1,38,0,0,0,0,1,0,0,0,0,5,4,2,2,29998,5
101,3,37,0,24,0,0,0,1,1,0,4,34,3,6,6,32906,0
19,1,38,0,0,0,0,0,0,0,3,1,35,0,6,4,3617,1
101,1,37,0,0,0,0,0,1,3,1,10,5,1,33,0,2444,3
19,0,39,1,0,0,4,0,0,0,4,2,35,1,6,2,36524,0
131,1,37,0,0,0,0,0,1,3,0,0,34,3,2,2,3068,1
74,0,39,0,24,0,4,1,0,0,1,6,5,4,10,2,5793,4
18,1,38,0,0,0,0,1,1,0,3,0,5,4,6,2,112217,1
19,1,38,0,12,0,1,1,0,3,6,6,5,3,6,3,2139,6
19,1,37,1,0,0,4,0,0,0,0,4,5,3,19,1,4685,0
19,3,38,0,0,0,1,0,0,0,1,1,5,0,6,2,2504,0
100,3,38,0,0,0,2,2,1,0,0,5,60,4,2,3,1666,6
130,0,37,0,0,4,0,0,0,0,1,0,33,5,33,3,5084,0
131,1,39,0,0,0,0,0,2,0,1,2,4,4,2,0,114491,0
19,0,38,0,25,1,1,2,0,0,0,0,5,3,10,1,2388,0
18,3,39,0,0,0,4,0,1,0,1,1,57,4,10,3,3140,1
100,1,38,0,0,0,0,0,2,0,0,1,5,4,2,1,4924,0
19,3,39,1,0,0,0,0,0,0,0,4,5,0,6,3,35162,0
75,0,38,0,0,2,3,0,2,2,1,2,19,0,19,0,2347,0
74,0,39,0,24,0,4,0,2,0,5,4,19,2,10,2,920232,0
19,1,38,0,0,0,6,1,2,1,5,0,4,4,6,0,1057918,0
73,3,36,0,0,0,0,2,0,0,2,0,5,0,6,2,302247,0
19,0,36,0,0,0,0,0,0,0,1,4,5,1,7,4,86007,6
131,1,38,1,0,0,4,0,2,0,6,3,5,2,6,2,3542,0
19,1,39,0,0,0,0,0,3,3,0,0,65,4,6,6,40177,0
19,1,39,0,0,0,4,0,0,0,4,0,5,1,6,2,97404,7
130,1,36,0,0,0,4,0,0,0,1,4,5,4,2,0,2577,3
19,1,39,1,0,5,1,6,2,0,5,3,69,1,10,4,342517,0
74,1,37,0,25,0,3,1,0,0,2,4,5,4,6,2,3237,0
101,1,39,0,12,0,1,1,1,0,1,5,19,0,10,2,408471,0
100,1,37,0,0,0,4,1,1,0,0,10,5,4,6,4,3763,0
19,1,39,0,0,0,2,0,0,0,4,5,19,3,10,2,3516,0
19,1,37,0,0,0,6,2,1,0,0,2,18,3,10,4,5341,7
74,1,39,0,0,0,0,0,1,0,0,5,19,1,6,2,5398,0
19,0,36,0,0,0,0,0,2,2,1,1,18,0,33,3,30069,9
74,0,38,0,0,0,0,2,0,0,0,0,59,6,10,2,2675,1
19,0,36,0,0,0,2,1,0,0,0,3,35,4,10,6,723,0
19,0,36,0,0,0,3,0,0,0,1,6,4,4,33,2,1464,4
100,0,38,0,0,0,0,1,0,0,0,0,20,0,34,0,3732,0
74,1,40,1,0,0,4,0,1,0,0,0,5,4,2,8,6090,0
131,1,38,0,0,0,0,1,1,0,0,1,20,0,7,8,353,0
19,1,38,0,24,0,1,0,1,0,1,1,5,4,2,6,28545,0
19,0,40,1,0,0,0,2,1,2,1,1,19,4,2,3,4429,1
19,1,39,0,12,1,0,5,1,0,6,0,5,0,10,7,108740,0
19,0,36,0,0,0,1,0,1,0,7,0,58,3,6,3,1798,0
19,1,37,1,0,0,1,0,1,0,3,0,66,0,2,3,1974,0
100,1,37,0,0,0,4,1,1,0,1,0,34,0,10,6,3199,1
74,3,39,1,25,0,0,0,2,0,2,0,35,4,34,3,3872,0
100,0,37,1,0,0,0,0,0,0,0,0,5,1,10,3,2291,4
131,1,39,0,0,0,1,0,1,0,0,2,18,2,6,6,6653,0
100,1,36,0,0,0,1,2,2,0,3,1,5,1,6,2,797003,0
19,0,37,0,0,0,4,6,3,0,2,4,34,0,13,2,117153,3
19,1,39,0,0,0,4,0,1,0,5,5,5,3,10,3,4204,0
19,3,38,0,0,0,0,0,0,1,1,2,57,4,6,2,3824,0
74,3,40,0,0,4,4,1,0,0,5,0,34,4,6,3,1027926,0
19,1,39,0,0,0,0,1,0,0,1,2,34,4,1,8,5893,0
74,0,38,1,12,4,1,2,1,0,0,1,58,4,10,3,971470,0
74,1,37,1,0,4,0,0,2,0,0,1,34,0,10,3,4113,0
19,0,40,0,0,0,4,0,0,0,1,1,35,6,6,4,6579,0
130,0,37,1,0,0,0,0,0,0,1,1,18,0,10,2,3154,1
74,0,39,1,0,4,0,1,0,0,2,5,58,5,10,0,42753,6
100,1,37,1,12,0,0,0,2,0,0,4,5,1,10,3,5411,0
101,1,39,0,0,0,0,1,0,0,5,4,58,2,33,4,42900,0
19,0,38,0,0,0,0,4,1,0,0,2,32,4,10,2,3284,4
101,0,37,0,0,0,0,0,0,0,2,2,67,4,2,4,3627,0
131,1,39,1,0,0,0,0,2,0,0,3,20,4,33,3,3863,1
99,1,39,1,0,0,6,0,1,0,0,3,34,4,6,2,5679,0
101,0,37,0,0,0,0,0,0,0,1,2,20,4,7,2,2026,5
131,0,38,0,12,0,0,6,1,0,3,0,5,5,2,0,31616,1
19,0,37,1,12,0,1,0,0,3,0,1,34,1,6,2,4388,0
19,1,37,0,0,0,0,0,3,0,0,1,5,2,36,6,681,1
100,3,37,1,0,0,0,0,1,0,4,1,67,4,10,3,2156,0
19,1,37,1,25,0,0,0,2,0,0,1,58,1,19,0,982619,1
100,3,37,0,0,0,7,0,0,0,1,0,4,0,2,0,3884,5
19,3,37,1,0,1,0,4,0,0,0,0,58,4,33,6,113848,6
19,1,38,0,0,0,0,2,2,0,0,2,60,3,2,2,27033,0
100,0,39,0,25,0,0,0,1,0,0,0,57,2,33,3,932330,3
19,0,38,0,0,0,0,1,0,0,1,1,5,0,34,0,2423,0
73,3,39,1,0,0,6,1,1,0,1,3,67,4,19,4,3521,1
100,1,38,0,0,0,1,0,2,0,1,5,19,2,10,8,343,2
74,0,39,1,0,0,0,1,1,0,3,4,33,0,32,1,4932,0
19,3,38,1,0,0,1,0,1,0,1,4,19,1,10,6,3794,0
19,0,38,1,0,0,1,2,0,0,1,1,35,4,6,4,3662,0
100,1,36,1,0,4,2,0,1,2,0,4,5,0,6,6,32479,0
100,0,39,0,0,0,4,1,3,0,0,4,33,4,1,3,46964,5
75,0,37,0,0,0,4,1,1,0,2,0,5,3,10,4,871,1
19,0,37,0,0,0,0,0,1,0,2,1,19,4,6,2,2305,0
74,1,36,0,0,0,6,1,1,3,1,0,6,1,19,3,21859,0
131,3,38,1,0,0,2,0,2,0,3,0,5,0,1,3,3851,3
19,3,38,1,0,0,0,6,1,0,1,0,57,0,10,2,42240,0
100,0,38,0,0,0,0,2,2,0,1,2,34,1,1,3,1020453,0
131,1,37,0,25,4,0,0,1,0,0,1,19,4,33,6,3298,0
101,1,39,0,0,0,7,0,0,0,0,1,63,3,10,2,5238,0
100,0,37,1,25,0,6,1,1,1,0,2,5,4,10,2,96435,0
19,1,38,1,0,0,0,2,0,0,0,3,5,4,14,3,30283,0
101,1,36,1,0,0,6,0,1,0,0,1,35,1,19,3,735171,2
75,0,39,0,25,0,1,0,0,2,1,5,66,0,32,3,36646,1
19,1,36,0,25,0,1,0,0,0,0,0,20,4,2,3,2363,0
19,1,38,0,0,0,0,1,1,0,1,2,34,1,14,2,4310,0
19,0,36,1,0,2,4,0,0,0,1,3,5,0,7,2,1870,0
74,0,39,0,0,0,0,0,0,0,1,1,5,3,6,2,342884,0
131,1,37,0,0,0,0,0,1,0,3,1,5,3,10,1,270019,0
19,1,36,0,0,4,0,0,1,0,1,6,19,4,10,5,25285,4
19,0,37,0,0,0,0,8,2,0,1,2,4,0,1,3,5140,0
74,0,36,0,24,0,6,2,0,2,1,0,5,1,35,3,27327,0
101,1,36,0,0,0,0,1,0,2,0,3,18,3,6,2,422,0
19,1,37,0,0,0,0,0,1,3,0,1,35,3,10,2,1235,1
19,3,38,0,0,0,2,1,1,0,1,4,34,1,6,2,4389,0
19,0,39,0,0,0,7,1,1,0,0,1,5,4,33,2,5345,0
101,1,39,0,0,0,1,1,2,1,2,0,19,2,34,2,4811,6
101,0,38,0,0,0,0,0,0,1,0,4,5,4,33,3,4991,6
18,0,37,0,0,0,0,0,0,2,3,0,19,4,6,1,2362,0
18,0,39,0,12,0,3,2,0,0,1,6,5,1,6,3,4298,0
19,1,37,0,25,0,4,0,0,0,0,1,5,4,7,3,108228,0
100,0,37,1,0,4,0,4,2,0,1,2,5,4,10,4,3945,2
101,3,37,0,0,0,0,0,2,0,0,1,5,3,6,2,897495,1
101,1,38,0,0,0,4,2,0,0,0,0,18,4,14,2,4068,0
19,1,38,1,0,0,7,0,0,0,0,2,35,3,6,3,852380,0
100,0,38,0,0,4,0,0,2,0,3,3,18,4,14,2,3564,0
100,1,39,1,0,0,5,0,0,0,0,0,20,6,19,1,2275,0
19,1,37,0,12,0,4,1,1,0,0,0,5,4,19,3,178286,1
19,1,38,0,12,0,6,1,0,0,2,3,18,0,13,0,5279,0
19,1,38,1,0,0,0,2,1,0,2,3,34,4,10,2,37159,1
75,0,37,0,0,0,0,1,0,0,0,2,60,0,35,3,1001,0
74,1,39,0,0,0,0,4,1,1,1,2,35,5,10,3,5109,0
131,0,38,1,0,0,1,0,0,0,4,4,4,4,10,1,39326,2
131,1,37,0,0,0,0,1,1,0,0,0,20,4,10,2,25363,0
131,0,37,0,24,0,0,0,2,0,4,1,19,4,10,6,914940,0
19,3,38,0,0,0,2,1,0,3,6,0,5,4,10,2,2399,6
73,1,37,0,0,0,1,0,1,0,1,0,5,3,10,2,266459,0
101,1,37,0,0,0,0,0,0,0,0,2,67,2,10,2,93168,0
19,3,37,0,0,0,3,1,0,1,5,6,5,4,13,3,34548,0
74,3,38,0,0,0,4,1,2,0,5,4,6,2,7,3,1496,0
100,1,38,0,12,0,0,1,0,1,2,0,57,4,6,3,32059,0
101,1,36,1,0,0,0,0,1,0,0,5,61,0,10,3,2214,0
19,3,38,0,0,0,0,0,1,0,3,5,19,4,33,4,37145,1
100,3,38,0,0,0,4,0,0,0,4,1,66,3,10,2,4951,9
73,3,36,0,0,0,0,0,0,0,3,2,5,0,10,2,32948,1
101,0,37,1,12,0,2,0,2,0,0,3,5,3,6,3,33696,0
101,1,41,0,0,0,7,2,0,0,0,0,5,4,6,0,4786,4
131,0,36,1,0,5,4,2,0,0,0,1,20,4,7,2,1152,0
100,1,37,0,0,0,0,2,0,0,4,1,20,0,7,3,688900,0
131,1,36,1,0,0,0,1,0,0,0,0,69,4,2,2,24271,1
130,3,39,0,0,0,1,2,0,0,0,2,35,0,10,6,5423,0
100,1,38,0,0,0,1,0,0,0,2,0,5,2,33,2,3529,0
131,3,36,1,0,0,0,1,2,0,2,4,34,0,19,3,800061,0
100,1,37,0,0,0,0,2,1,0,0,0,34,0,6,3,32963,0
130,1,37,0,0,0,1,2,1,3,1,1,34,4,6,3,38757,1
100,0,38,1,0,0,0,0,1,3,0,5,58,0,2,3,1851,0
73,0,36,1,0,0,4,0,3,0,5,1,60,0,6,3,2610,0
19,0,39,1,25,0,0,2,2,0,0,2,33,0,32,6,128807,0
18,1,39,0,0,0,0,0,0,1,4,0,35,1,10,2,3177,0
131,3,40,0,24,0,0,2,2,2,0,2,66,3,19,2,3527,0
131,0,38,0,0,0,4,0,1,0,3,1,35,0,10,1,2796,9
100,1,37,1,0,0,7,0,1,0,0,2,5,0,34,2,106051,4
