id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,action,action_type,action_detail,device_type,secs_elapsed,country_destination
82,1,34,0,24,1,3,8,2,2,2,2,6,4,14,3,379983,7
135,1,34,0,0,5,3,2,3,1,5,6,37,5,10,6,1030929,3
82,1,61,0,0,2,3,5,3,0,1,5,76,7,35,0,42295,4
107,1,79,0,25,14,2,1,0,3,5,4,37,0,14,7,235438,0
82,3,62,0,12,14,5,4,0,1,5,5,21,7,7,1,1037680,6
135,1,30,1,25,0,1,1,2,0,6,2,77,7,14,2,129331,2
108,0,30,0,25,14,3,4,0,2,1,2,37,1,10,0,41422,2
82,0,79,0,25,4,6,5,2,0,1,0,6,3,7,7,5473,1
107,3,30,0,12,5,5,1,2,2,1,1,7,1,7,1,5728,1
135,1,62,1,0,2,2,4,1,2,4,10,37,4,35,6,228718,4
135,3,30,1,24,0,0,5,2,0,1,1,6,0,7,4,5719,0
23,1,78,1,24,4,6,4,3,0,4,3,21,0,7,6,1024619,4
107,0,34,0,24,1,6,6,3,0,0,3,65,7,14,0,377707,9
108,3,39,0,12,4,2,1,1,2,1,10,37,6,35,2,1014519,3
108,3,30,1,0,2,0,0,3,2,6,2,37,7,2,5,1031847,7
82,0,62,1,24,9,4,8,2,1,1,3,78,0,20,0,5849,0
23,3,34,1,0,0,2,2,1,0,5,10,64,7,7,8,41328,5
135,0,39,0,0,0,6,4,2,0,1,4,76,7,10,1,129692,4
81,0,34,0,24,2,2,2,1,3,0,4,37,1,2,2,1027103,1
135,0,78,0,25,9,5,1,3,2,2,2,7,7,14,6,5752,3
135,0,30,1,0,9,7,0,3,3,5,1,6,1,19,0,128545,2
23,1,62,1,25,9,6,0,0,0,5,3,66,1,14,5,5707,0
107,3,34,0,0,2,1,2,3,1,6,10,6,6,35,1,5602,4
82,3,61,0,24,14,5,0,1,1,2,10,65,7,14,5,5754,3
82,1,39,0,0,1,4,0,3,0,5,6,22,1,10,2,42365,9
135,1,39,1,25,1,7,1,3,3,7,3,6,4,14,3,232898,1
82,1,39,0,24,0,3,1,2,0,5,5,77,5,14,2,380934,6
82,3,79,1,12,14,2,6,1,2,0,5,76,5,14,2,1015604,6
82,3,62,1,0,0,6,6,2,1,7,2,22,3,20,6,5694,0
82,1,39,1,0,9,5,4,2,3,6,2,6,4,10,7,5659,2
23,1,30,0,0,4,6,2,2,2,7,2,37,2,2,1,1037099,2
23,0,39,1,12,4,1,4,0,2,4,6,21,7,10,7,382894,5
23,3,79,0,25,0,6,6,2,3,4,6,76,6,10,6,127758,3
107,3,39,1,0,4,6,8,1,0,0,10,63,2,19,1,371807,0
107,0,30,0,12,5,2,5,3,3,6,6,6,7,20,8,129020,6
107,3,34,1,24,4,6,0,0,3,1,4,76,5,19,7,381623,4
23,0,39,1,12,14,5,4,1,0,3,6,7,1,7,8,41554,9
135,3,79,0,24,2,7,8,1,0,0,10,66,1,14,6,5753,5
108,3,62,0,0,0,3,8,1,3,7,1,75,1,14,1,228215,0
23,3,79,0,25,4,0,8,0,2,3,4,22,2,7,4,1040209,1
135,3,62,0,24,2,6,5,0,0,0,4,65,3,10,6,5533,3
23,1,30,1,0,1,7,4,1,2,1,2,77,6,7,6,231985,4
23,3,61,0,24,5,4,5,1,1,2,0,22,1,10,5,129682,1
107,0,78,0,25,9,2,1,3,0,1,3,76,6,2,2,125676,5
108,0,34,1,0,4,5,2,1,0,3,6,73,7,14,5,1037577,2
82,3,34,0,0,9,3,6,0,3,5,3,21,7,14,0,40805,0
23,1,34,1,25,5,4,0,1,0,1,6,21,7,35,7,387251,4
107,1,62,0,0,4,0,2,0,2,0,10,6,0,35,4,129245,9
135,0,34,0,24,2,2,0,1,0,4,0,64,4,10,1,1039563,0
82,1,35,1,0,2,3,8,3,2,2,6,22,6,20,6,227839,3
107,1,30,1,0,2,0,1,2,0,6,5,66,4,7,1,1007262,7
107,1,30,0,24,5,1,5,3,2,7,5,7,5,2,7,1036076,4
135,1,30,0,0,14,7,0,0,2,4,4,65,0,7,4,129978,1
23,0,39,0,0,0,3,4,3,3,0,4,7,3,14,1,5329,7
23,0,34,1,24,2,1,4,1,3,3,3,21,6,20,2,40875,1
82,1,39,0,24,14,2,6,3,2,2,6,64,7,2,2,379116,1
135,3,34,1,12,14,7,2,2,2,3,1,21,0,10,7,128080,4
82,0,78,1,0,4,7,4,2,3,1,2,64,6,35,5,5533,9
82,1,79,0,24,14,7,0,1,2,2,0,64,7,2,7,231826,6
23,3,30,1,25,14,1,1,2,3,4,0,74,0,7,0,226498,9
23,3,30,1,12,2,6,8,3,2,6,10,64,5,35,6,230667,4
107,0,39,0,24,1,7,5,3,3,5,10,6,0,2,7,226474,7
23,1,62,0,24,14,6,8,2,3,7,2,37,4,19,1,5451,2
107,1,30,0,24,9,2,6,0,1,0,3,7,6,7,7,387123,0
82,0,79,0,12,1,4,2,1,1,6,3,76,4,19,0,1025222,6
107,3,30,1,24,14,1,4,2,0,3,1,65,4,2,6,1043940,3
23,0,30,0,25,5,7,0,0,0,3,1,37,6,35,1,232602,2
23,1,39,1,25,4,5,2,3,0,2,6,6,5,10,5,41228,0
23,3,79,1,25,0,2,5,2,1,7,5,63,3,19,5,5434,5
107,3,30,0,24,4,6,4,3,2,7,0,65,7,14,4,41345,0
82,0,39,1,12,9,5,5,2,0,4,10,76,3,10,3,5394,9
82,1,78,0,24,1,2,6,1,2,4,6,64,2,35,1,1014842,1
107,1,39,1,0,14,5,4,0,2,0,3,65,3,14,7,1024337,9
107,3,34,1,0,4,5,5,0,0,0,5,64,4,35,1,5529,1
82,0,79,1,25,4,2,4,3,0,0,0,75,7,14,5,42136,7
107,0,34,1,0,5,2,4,0,2,1,2,65,4,20,3,41995,1
135,3,30,0,25,2,7,5,1,3,6,4,64,7,35,6,377013,3
135,0,39,1,24,14,2,8,2,1,7,5,76,4,14,1,5922,4
135,1,79,1,25,1,1,8,3,1,4,10,38,6,14,8,41439,3
23,3,30,0,12,2,2,1,2,0,3,6,65,3,19,6,385036,0
23,1,34,0,24,0,3,8,2,1,4,1,6,7,36,2,5799,5
23,0,30,1,12,5,7,5,2,2,0,2,22,0,7,0,377517,4
23,3,79,0,24,5,4,1,0,3,0,2,75,7,20,1,125945,0
23,0,39,0,24,5,6,1,1,3,3,10,21,5,10,1,226487,4
23,0,79,0,12,14,6,8,2,3,5,2,64,4,10,3,5605,1
107,0,39,0,12,14,0,5,0,2,6,4,75,7,2,0,40963,3
82,1,62,0,12,14,0,1,1,3,4,5,64,6,2,5,5488,7
107,0,34,1,25,4,7,5,1,0,3,2,77,0,7,3,6133,2
135,3,30,1,12,0,3,1,1,2,7,0,21,3,2,7,5872,6
135,0,39,1,25,5,0,5,2,0,6,0,64,3,2,1,41282,6
107,1,78,1,12,4,0,6,2,1,6,1,77,5,7,7,126299,4
23,1,39,0,12,14,6,0,3,1,4,3,37,0,14,0,374250,5
135,1,62,0,25,9,6,1,0,2,6,4,64,3,35,4,41679,9
23,0,30,1,24,1,5,2,3,1,1,1,78,4,14,6,41286,1
23,3,62,0,24,0,3,6,3,1,4,3,38,1,14,2,128655,9
23,0,30,1,0,9,7,5,3,2,1,3,6,2,14,3,238228,2
135,0,30,0,25,0,4,6,3,2,3,3,65,3,14,6,374596,0
82,1,79,1,24,1,2,5,1,2,7,0,64,4,19,4,5481,1
136,1,34,1,12,14,1,8,0,0,4,1,38,1,20,1,1024002,0
82,0,30,1,24,5,6,8,3,2,1,6,21,2,10,7,384060,5
136,3,34,1,24,5,4,4,2,0,3,4,77,4,14,7,5550,4
23,3,39,1,12,9,2,2,2,1,1,0,22,6,14,8,130954,7
82,0,34,0,0,5,2,0,3,0,4,2,76,3,20,6,373800,1
107,1,34,1,0,5,3,5,0,3,0,0,6,0,19,3,42332,2
23,1,39,0,24,14,1,8,0,2,4,6,21,0,20,1,127641,1
23,3,61,1,12,5,0,1,1,2,5,1,76,3,14,0,41528,5
135,3,34,1,0,1,6,5,3,0,6,0,21,7,10,5,42450,2
23,1,79,1,24,0,5,8,1,3,6,5,6,2,2,0,1027463,6
23,0,30,1,24,2,2,5,2,2,2,3,6,6,7,5,5962,9
23,0,78,0,24,14,2,4,0,0,4,10,37,2,7,0,1033651,7
108,3,34,1,24,1,3,5,3,1,2,1,6,0,35,4,232654,3
82,3,39,1,0,4,4,5,2,3,3,1,22,2,20,8,233529,4
135,3,39,1,0,4,1,5,0,1,6,3,7,1,14,6,226967,9
135,1,61,1,24,4,3,1,3,0,0,0,75,4,14,1,130518,5
82,1,39,0,12,1,1,4,3,0,7,1,76,2,35,2,1014268,2
23,3,62,1,12,4,7,6,2,3,4,2,38,6,20,0,381927,9
107,0,30,1,25,4,7,1,0,0,1,3,75,3,7,5,1031833,9
135,1,79,0,24,0,7,4,2,2,2,3,77,5,20,6,382728,7
135,3,61,0,24,0,0,5,3,2,6,6,21,5,35,5,5778,0
107,1,79,1,0,2,2,5,3,3,2,0,75,0,7,5,1028034,7
135,0,30,0,25,9,3,4,0,3,3,5,37,2,14,2,1049366,9
135,0,30,0,0,5,0,0,2,0,6,2,76,0,2,7,128469,3
82,1,79,1,25,14,6,4,1,2,6,2,21,6,14,0,231469,9
107,1,34,0,24,0,0,2,0,3,1,10,21,5,2,1,230839,5
135,3,30,0,0,2,3,1,0,2,3,5,78,7,2,7,228258,7
135,0,78,1,12,1,5,1,0,3,7,5,64,5,14,8,41318,5
23,1,34,0,12,9,3,8,2,3,7,3,37,4,7,8,5854,3
135,0,62,0,24,4,7,8,2,0,6,3,37,4,14,7,5674,2
135,3,30,1,0,14,4,8,2,2,7,5,21,3,20,7,42050,2
135,3,62,0,12,4,4,2,1,2,3,6,75,5,14,1,128793,0
23,1,79,1,25,2,6,4,1,2,2,3,6,7,14,4,5613,4
135,1,39,1,24,0,4,2,2,0,0,2,65,7,14,0,42047,0
82,3,30,1,12,1,3,5,1,3,7,5,37,7,35,0,375680,2
82,0,39,1,12,9,3,0,1,3,4,2,6,4,7,3,41747,9
23,0,80,0,12,1,7,6,1,1,7,5,64,5,35,8,389598,3
23,3,39,0,12,0,1,6,0,2,3,3,37,0,10,8,379909,1
108,3,39,1,0,0,4,2,0,3,2,0,37,4,19,0,379414,1
23,0,62,0,25,2,0,2,1,0,7,10,76,0,14,0,5882,1
107,0,30,1,0,0,7,1,2,2,1,2,6,5,14,7,232409,0
135,3,30,1,25,14,7,6,1,1,6,1,37,5,2,0,381432,5
135,1,30,0,12,14,2,6,1,3,4,4,22,5,35,2,42488,7
23,1,30,0,25,4,3,8,3,0,6,3,21,1,35,6,232850,4
82,1,79,1,0,14,4,4,3,1,1,10,64,5,10,4,235153,9
135,1,30,1,0,14,5,6,0,3,2,5,22,2,2,8,227399,3
135,3,39,0,0,9,1,5,0,2,1,3,37,4,35,7,376942,4
23,0,30,0,24,5,4,2,3,1,3,6,6,5,7,4,124805,9
82,3,39,0,25,9,3,1,1,2,3,5,6,0,7,6,40950,1
23,0,61,0,25,14,4,4,2,1,2,5,77,3,2,7,5265,9
107,0,30,1,12,4,5,0,2,2,0,2,21,7,36,6,5556,0
107,3,34,1,12,4,5,2,1,2,3,4,76,1,10,2,127187,1
82,1,61,0,0,14,7,0,3,2,6,2,37,4,2,6,41590,5
135,0,34,1,25,1,3,0,2,2,4,3,6,6,2,2,41005,0
135,3,30,0,24,14,5,5,0,3,5,5,6,5,2,7,5511,6
23,0,39,0,12,9,3,5,2,2,6,10,7,2,7,4,126148,2
107,3,79,1,12,9,1,8,3,3,0,4,77,6,7,6,381558,4
82,0,39,0,0,9,0,6,3,2,4,4,37,3,7,7,230056,3
23,0,79,1,0,2,2,8,1,0,5,10,38,6,7,8,43193,2
23,0,39,0,12,9,5,6,0,1,0,2,77,3,2,2,125754,4
135,1,78,0,24,0,1,8,0,2,7,2,64,1,10,5,380189,9
23,0,61,0,25,14,3,5,0,3,7,1,37,3,10,0,42213,9
107,3,30,1,12,14,5,1,3,3,5,2,37,4,10,8,1023020,3
23,0,34,1,0,1,3,4,2,0,7,3,21,0,14,0,1013991,5
107,0,30,0,25,4,3,4,2,3,4,5,65,7,7,1,381296,1
135,1,34,1,24,0,3,5,0,3,0,0,65,0,14,7,6012,1
82,1,30,0,12,4,2,2,3,0,3,4,6,3,36,8,128757,3
107,3,79,0,24,14,2,8,2,3,6,10,65,7,7,2,41214,5
82,3,30,1,12,9,0,0,3,0,0,3,7,4,2,7,5946,5
107,3,61,0,0,2,2,0,3,2,4,10,37,4,35,8,5639,4
23,3,39,0,25,1,2,5,3,1,4,5,6,6,2,8,6053,1
23,0,30,1,12,4,3,6,1,2,4,3,75,7,35,6,229398,9
135,0,39,1,0,9,6,8,0,2,5,1,63,5,7,7,385437,5
23,0,30,0,0,1,7,6,3,1,7,0,22,5,2,4,127996,7
82,3,39,1,25,2,1,8,0,3,4,4,37,1,10,4,41751,7
23,0,62,0,12,1,1,5,3,3,7,3,22,4,35,6,381046,0
107,3,39,1,12,1,5,6,0,1,2,2,6,7,14,7,5143,2
135,3,34,1,0,2,5,0,2,0,1,0,6,1,10,2,5445,0
23,0,79,0,25,9,5,4,2,3,4,10,6,1,14,6,5602,7
135,0,35,0,24,9,0,4,1,3,7,3,21,1,19,2,5264,5
82,1,30,1,12,4,7,5,1,3,5,2,6,5,20,4,127940,2
23,1,34,0,24,14,4,1,2,1,4,0,6,4,2,2,5114,3
23,3,39,1,25,2,5,0,1,1,7,4,64,1,20,3,380586,3
135,3,34,0,12,14,4,6,1,0,5,3,37,0,14,2,41646,7
82,3,34,0,0,9,2,0,1,2,4,5,63,6,14,5,5424,6
107,1,34,0,25,14,2,0,1,2,6,3,65,5,20,2,41669,2
135,3,39,1,0,2,1,1,2,3,4,6,63,7,2,1,5659,2
107,0,34,1,0,2,0,2,3,3,1,0,6,7,7,8,5393,3
82,3,61,1,0,4,0,4,3,0,4,2,6,0,7,2,127200,5
135,3,62,1,0,14,5,5,0,2,3,3,21,3,35,4,128058,1
82,3,78,0,12,1,5,2,0,2,3,5,22,1,10,4,42437,5
107,0,62,1,25,1,2,8,1,1,5,6,22,7,2,0,381705,5
23,1,79,0,12,0,2,8,2,3,6,1,38,4,7,1,129632,0
135,3,39,0,0,14,1,2,0,3,0,6,6,5,2,0,1043109,9
82,1,62,0,12,14,1,6,3,2,1,10,22,3,14,5,5474,6
107,0,39,0,0,4,5,1,2,3,4,5,21,0,10,2,1038192,6
82,0,79,1,24,4,2,6,3,0,4,4,37,4,14,7,390140,6
107,1,34,1,0,0,7,6,2,1,2,5,6,6,35,1,5563,9
23,3,30,1,24,14,6,6,0,3,6,1,65,7,19,2,126062,4
107,0,79,1,12,2,2,4,0,2,1,3,38,1,7,0,1040416,0
23,3,34,1,0,2,4,8,3,0,7,1,21,7,20,7,386789,3
23,1,39,1,0,14,6,6,0,0,2,1,37,6,35,1,1014536,4
107,1,30,1,25,1,6,1,0,1,4,4,74,0,20,6,131210,4
107,0,34,0,25,4,4,4,1,2,1,4,77,6,19,6,1030866,7
82,3,30,0,25,4,6,4,2,2,5,0,75,4,10,8,40674,6
107,3,62,0,25,4,1,0,1,2,4,3,64,0,2,3,5669,1
135,1,30,0,24,5,1,6,0,1,6,1,77,6,7,2,1025357,0
23,0,34,1,25,0,6,1,2,2,0,1,37,4,10,1,386867,0
107,3,79,0,0,14,2,2,1,1,2,0,37,6,2,2,42532,0
23,3,61,0,25,0,0,0,1,1,1,10,76,1,14,6,41848,2
107,3,79,0,12,1,7,2,1,2,1,0,22,6,7,1,41496,5
82,3,79,0,24,9,7,8,1,0,6,10,65,6,7,4,127499,4
135,0,39,1,24,1,3,8,0,1,1,6,6,0,7,6,229145,9
135,0,30,1,12,2,0,6,3,2,2,2,65,7,10,7,390260,0
23,0,39,1,12,2,5,5,3,2,0,10,77,7,14,2,41828,1
82,1,78,0,24,0,2,2,2,0,6,0,22,4,7,1,1029550,0
23,3,34,1,0,1,1,1,3,2,1,4,73,1,20,3,1035288,5
82,3,34,1,0,14,0,4,3,0,2,2,65,7,20,8,41499,4
107,0,34,1,24,1,0,1,3,1,5,1,77,0,7,4,227269,2
135,0,61,0,0,14,5,5,1,2,1,5,77,1,20,3,387078,7
82,0,62,1,24,14,2,0,1,2,3,3,64,3,2,4,128763,7
107,3,30,1,24,5,2,8,3,3,6,4,22,4,35,3,5648,4
82,3,30,0,0,2,2,1,3,3,4,1,37,0,10,0,228017,9
82,1,39,1,12,14,7,8,1,1,0,3,37,7,10,2,233090,6
135,0,39,1,25,1,6,1,1,2,7,1,6,3,10,0,1039901,0
82,3,62,1,24,9,6,5,2,1,4,2,64,6,2,3,231361,5
82,0,30,0,0,14,4,0,3,3,0,6,22,1,2,6,226151,2
135,3,34,1,12,0,0,8,2,1,1,3,37,1,2,0,129861,9
82,1,34,0,0,4,1,4,3,2,1,6,77,6,20,1,230261,7
135,1,39,0,12,0,2,4,3,0,5,10,37,7,14,7,229344,9
82,3,30,1,0,0,7,5,0,1,2,0,7,2,20,0,129901,2
23,1,79,0,0,5,6,8,1,0,7,6,64,6,35,5,229775,5
23,3,62,0,0,4,7,4,2,0,0,10,76,0,7,3,374878,3
135,0,62,1,25,4,2,6,3,2,4,1,76,0,14,3,375348,7
82,1,79,0,25,2,5,1,3,0,1,4,6,5,7,4,390193,0
23,3,30,1,24,4,5,6,3,1,2,6,78,7,10,2,1015629,6
23,1,62,1,24,5,4,1,3,3,6,5,6,3,35,4,228009,2
82,0,34,0,0,2,1,2,3,2,0,6,74,0,20,7,383489,6
82,3,62,0,12,5,6,6,2,0,3,10,64,3,20,2,129236,3
135,0,39,1,24,9,1,1,3,3,4,5,77,0,10,0,41627,7
107,3,62,0,0,5,7,0,0,3,1,2,21,7,14,6,5685,7
82,3,30,0,24,2,3,4,0,1,7,10,7,2,2,0,235293,7
23,0,78,0,25,0,5,5,0,3,5,3,64,5,7,1,5715,4
82,3,39,1,24,1,2,4,3,3,3,10,64,0,14,8,1023373,4
135,3,39,0,0,0,1,0,1,0,6,5,64,4,20,0,5526,6
135,3,30,1,0,9,7,5,2,2,1,6,22,4,10,2,42670,0
82,3,30,0,0,4,0,6,2,1,2,1,64,7,2,2,232184,7
135,0,79,1,12,4,7,8,3,3,3,2,37,5,2,0,231543,0
82,0,79,0,25,14,5,6,0,0,2,6,65,4,20,7,388204,7
135,1,78,0,12,14,6,4,3,2,3,6,22,5,35,0,41817,2
82,0,30,0,12,2,7,2,0,2,2,5,65,4,10,8,128153,2
23,3,62,0,24,2,7,4,2,0,6,0,6,7,20,8,41524,1
135,3,30,0,24,2,3,1,1,1,5,6,76,6,14,3,378546,0
107,1,39,0,24,14,4,0,3,0,6,5,37,3,2,2,382242,1
82,0,61,0,12,9,1,6,0,1,0,6,6,0,2,6,5533,2
108,1,34,0,25,2,5,6,3,1,6,1,65,4,19,8,124154,2
23,1,79,0,25,5,7,2,1,0,0,4,77,7,20,0,1025902,7
82,0,61,1,0,0,1,0,1,1,2,4,64,5,14,4,5401,2
23,1,30,1,24,9,1,2,1,2,3,10,7,5,20,6,5662,3
23,0,30,1,12,1,7,1,2,2,4,5,64,0,7,5,379850,3
23,1,39,0,0,2,0,6,1,1,5,6,65,1,10,4,123740,9
107,1,39,1,25,0,1,8,1,0,0,5,37,4,36,1,5623,0
107,3,34,0,12,9,7,8,0,3,3,1,22,0,2,5,385542,2
135,1,79,1,0,2,7,1,0,3,6,1,64,1,10,3,386739,0
107,0,79,1,0,4,2,5,3,2,5,4,21,6,20,0,377572,2
135,1,30,0,24,14,1,8,3,0,7,10,6,2,10,8,5582,5
107,1,62,0,12,4,3,6,1,2,2,2,37,7,14,6,235861,4
82,3,62,0,12,14,1,4,3,2,6,1,74,7,10,1,5731,0
82,0,62,0,25,5,3,0,3,0,0,10,37,7,7,7,1032805,2
23,0,78,0,24,0,5,0,3,1,7,6,21,7,2,5,230352,1
107,0,62,1,25,5,1,4,1,0,1,1,65,2,7,2,383970,1
135,3,79,1,0,0,0,6,3,1,5,6,37,4,10,8,128869,7
82,3,79,1,24,9,5,0,1,0,6,5,6,2,14,8,41489,6
23,1,34,1,12,4,7,2,3,0,5,3,63,7,20,7,5733,0
107,3,62,1,12,14,5,5,2,3,7,1,64,6,35,6,5650,4
135,1,34,1,0,14,1,6,0,0,0,3,6,5,2,1,40491,0
135,3,39,0,0,2,1,1,3,0,0,4,77,6,2,5,41273,1
82,3,30,1,0,9,4,8,3,1,4,0,7,2,10,4,5762,9
135,1,79,0,25,5,6,1,3,0,6,4,6,2,20,2,379823,3
82,1,34,1,24,2,6,2,2,3,5,3,22,5,14,2,237205,6
107,3,79,1,25,0,5,4,2,0,1,3,64,7,7,1,5742,4
108,0,79,1,12,4,4,6,2,1,7,2,37,0,14,7,43340,1
135,0,79,1,24,4,5,2,1,2,2,3,6,5,35,5,1031447,6
23,1,30,1,12,5,3,0,1,1,2,2,6,5,7,3,374350,9
107,1,39,0,0,0,6,6,1,0,4,5,6,1,10,0,128394,1
82,3,39,0,24,1,0,8,0,1,6,1,6,4,10,1,5723,5
23,3,61,0,24,2,4,8,3,3,2,1,21,4,10,6,386372,4
107,0,39,1,0,4,6,0,0,3,0,1,6,0,35,7,390201,9
23,3,79,1,0,2,4,4,2,0,2,3,21,6,19,6,130207,7
135,3,34,0,24,4,0,5,0,2,6,0,22,3,20,0,41804,5
82,0,39,0,12,2,3,8,1,2,0,10,76,7,7,5,1027243,0
82,0,39,0,25,5,3,5,0,0,3,0,22,0,19,2,1023678,1
107,1,39,0,12,14,6,4,0,1,5,6,38,7,35,2,380527,2
23,1,79,0,25,1,1,5,1,0,2,0,6,2,10,2,126809,3
81,3,39,0,0,1,3,1,2,0,1,3,6,2,35,7,42480,3
107,1,79,1,25,5,4,0,1,0,4,1,21,0,14,3,129918,0
135,1,30,1,24,4,4,1,0,1,7,5,21,0,35,2,40813,0
135,3,79,1,0,2,0,0,1,3,1,2,21,7,14,0,5227,6
23,3,78,0,25,0,2,6,0,0,6,2,6,4,7,7,125819,0
107,3,79,1,24,0,7,6,0,1,5,3,37,0,2,2,41592,1
82,3,30,0,0,4,7,6,3,2,4,1,22,4,14,6,1018529,6
107,1,78,0,0,4,4,0,0,3,0,4,76,1,14,7,6062,2
107,3,34,0,0,2,6,2,1,2,6,2,37,5,35,7,41535,2
23,3,79,1,25,4,2,2,0,0,4,6,7,7,14,0,41259,9
82,3,34,1,24,0,1,0,0,1,3,10,37,5,7,6,1041661,7
135,1,34,0,24,0,4,0,1,1,3,5,37,2,2,1,128109,7
108,3,62,0,12,5,1,5,2,0,7,2,7,7,19,5,380719,5
23,0,30,1,12,0,6,0,0,0,0,3,64,5,20,7,384654,0
23,3,62,1,12,5,7,4,3,3,7,5,37,7,7,7,1029920,4
23,0,34,0,25,0,1,5,0,2,0,0,22,5,20,7,41158,7
107,1,35,0,12,14,4,1,2,0,4,1,75,7,14,6,41664,5
82,0,62,1,24,4,0,4,3,3,6,6,37,0,14,3,1038040,7
135,0,39,1,0,2,4,0,0,2,6,10,65,2,20,5,1032179,3
135,1,39,1,0,2,3,5,0,3,3,0,76,0,20,2,225599,5
23,3,30,0,0,1,4,4,3,1,7,4,38,5,14,8,378130,5
82,1,39,0,25,2,3,2,1,1,6,4,76,1,20,3,227979,6
23,3,79,1,24,1,2,8,0,2,3,1,37,6,10,4,5700,6
23,0,61,0,24,1,2,4,3,3,2,3,65,6,7,5,233313,7
82,0,61,0,12,0,4,8,2,0,3,4,37,1,10,0,40523,0
23,1,30,1,0,5,2,0,1,0,3,2,6,5,7,4,385467,4
82,0,79,1,24,1,1,1,0,1,0,2,6,7,20,0,1032365,4
135,3,35,1,24,1,2,1,2,3,1,10,77,7,35,2,41729,5
107,3,34,1,25,2,5,4,2,1,2,10,37,1,2,7,128934,1
82,1,39,0,12,9,2,1,2,2,5,0,74,2,7,7,230480,7
82,0,79,0,25,4,4,0,3,2,3,1,76,1,7,4,389141,2
23,1,30,0,12,1,6,4,3,2,6,6,37,4,19,6,1019778,9
107,1,39,0,25,14,2,4,2,1,2,10,21,1,36,8,1045674,9
82,3,34,1,0,9,2,8,3,0,1,2,22,3,2,6,232267,4
23,1,78,0,0,2,6,1,0,3,4,4,75,6,14,2,1020965,7
82,0,62,1,25,2,6,1,0,2,5,6,77,3,35,1,369077,1
135,3,62,0,25,0,1,2,2,0,3,10,76,2,2,0,1010473,9
108,3,30,1,12,0,4,1,0,2,3,0,65,2,2,6,5789,3
23,3,30,1,12,5,1,4,0,3,3,3,22,7,7,1,5835,4
107,0,61,1,0,2,7,2,0,2,6,4,22,3,14,6,129291,0
23,0,30,1,25,9,3,8,2,3,4,2,76,7,20,4,5378,9
107,1,39,1,0,4,7,1,2,0,6,1,64,6,10,0,369998,9
136,3,34,0,25,2,0,4,0,2,2,10,21,2,2,2,41542,0
82,0,34,1,24,1,4,4,1,0,2,10,37,6,19,7,228189,3
108,1,30,0,25,9,2,1,2,3,2,1,22,0,10,1,41623,3
135,3,34,0,25,4,5,4,2,2,1,1,64,5,10,0,128783,0
23,1,61,0,12,0,7,2,1,0,5,2,76,7,10,4,231574,4
107,0,78,0,25,1,5,2,2,3,0,5,21,0,10,0,1017658,1
23,3,61,1,12,2,4,4,2,2,5,6,76,7,14,7,1030228,2
23,1,30,1,24,0,1,5,1,0,2,3,6,2,20,0,371445,5
135,1,34,0,25,4,5,6,3,0,7,5,37,1,35,6,5549,1
23,0,30,1,12,14,3,2,0,1,0,3,7,7,10,5,5462,0
135,1,34,0,0,2,2,5,0,0,6,6,76,0,2,0,233274,1
23,1,62,0,12,14,1,2,3,0,5,10,22,1,14,3,5763,5
23,3,34,0,12,4,1,1,3,1,6,0,64,7,7,1,382208,6
135,0,30,0,0,5,7,6,2,2,2,4,38,1,10,1,127125,6
135,3,78,1,25,2,5,5,2,0,0,3,22,5,2,1,128560,2
82,0,39,0,24,1,4,6,2,0,4,2,22,6,2,7,1028906,6
23,3,39,1,25,5,6,8,0,0,1,3,38,4,36,2,5490,0
82,0,39,1,24,4,0,8,2,1,2,6,37,7,10,4,227966,9
108,0,61,1,0,2,2,5,3,3,0,1,76,0,35,0,229090,5
23,0,34,0,0,1,2,6,3,3,1,1,76,2,14,2,1028179,6
108,0,30,0,24,1,5,4,1,3,0,0,6,6,14,2,129693,6
107,1,30,1,25,14,1,2,0,1,2,2,65,1,10,3,374644,4
82,3,78,1,12,9,6,2,2,2,0,3,6,0,10,8,231928,6
82,1,30,1,12,14,4,8,1,0,4,3,21,7,20,3,5654,1
23,0,35,0,12,4,1,2,0,0,0,4,37,5,2,6,383976,1
82,3,62,0,0,1,1,6,1,3,3,10,37,0,35,1,231983,4
107,3,39,1,24,2,1,6,1,0,7,2,22,5,10,7,5572,2
135,0,61,1,12,0,0,4,1,0,5,6,6,4,35,5,42436,7
23,0,30,0,0,4,4,8,1,1,6,4,21,5,20,5,127463,6
82,0,30,1,12,0,5,2,3,1,2,1,78,7,20,4,229868,6
107,1,78,0,25,14,6,4,2,2,2,1,75,2,10,7,126917,9
135,3,62,0,0,5,4,2,0,0,3,6,65,4,7,8,41373,1
135,0,39,1,25,2,0,6,0,3,1,0,6,6,7,5,5437,9
107,1,34,0,12,5,6,4,0,3,0,0,65,2,35,2,131340,7
82,1,30,1,25,2,0,2,2,1,7,4,77,3,10,0,127565,0
135,3,30,1,12,4,3,6,1,3,3,4,75,4,35,2,376885,3
23,3,30,0,0,1,6,8,1,0,6,10,76,7,14,5,1023249,5
23,0,34,1,24,5,6,8,2,3,2,6,6,4,20,1,1025992,0
82,1,78,1,12,14,4,0,3,3,6,2,65,1,20,8,129719,7
135,1,39,1,24,4,7,8,2,1,5,4,6,4,10,3,230983,1
